Target: daily_price_change | Layers 004| Heads 002| Epoch 000 | Train Loss 0.450924465 | Valid Loss 0.006051280| lr 0.000060000 | time 1300.251
Target: daily_price_change | Layers 004| Heads 002| Epoch 001 | Train Loss 0.006777460 | Valid Loss 0.006059383| lr 0.000060000 | time 1273.433
Target: daily_price_change | Layers 004| Heads 002| Epoch 002 | Train Loss 0.007905493 | Valid Loss 0.006061772| lr 0.000060000 | time 1276.409
Target: daily_price_change | Layers 004| Heads 002| Epoch 003 | Train Loss 0.350323967 | Valid Loss 0.006058030| lr 0.000060000 | time 1371.054
Target: daily_price_change | Layers 004| Heads 002| Epoch 004 | Train Loss 0.010663264 | Valid Loss 0.006056856| lr 0.000060000 | time 1532.847
Target: daily_price_change | Layers 004| Heads 002| Epoch 005 | Train Loss 0.006432603 | Valid Loss 0.006059971| lr 0.000060000 | time 1247.070
Target: daily_price_change | Layers 004| Heads 002| Epoch 006 | Train Loss 0.006421881 | Valid Loss 0.006054996| lr 0.000060000 | time 1106.919
Target: daily_price_change | Layers 004| Heads 002| Epoch 007 | Train Loss 0.011121963 | Valid Loss 0.006054884| lr 0.000060000 | time 1037.801
Target: daily_price_change | Layers 004| Heads 002| Epoch 008 | Train Loss 0.008846188 | Valid Loss 0.006056061| lr 0.000060000 | time 1048.357
Target: daily_price_change | Layers 004| Heads 002| Epoch 009 | Train Loss 0.007301391 | Valid Loss 0.006055621| lr 0.000060000 | time 1055.733
