Target: daily_price_change | Layers 004| Heads 008| Epoch 000 | Train Loss 0.068402026 | Valid Loss 0.006299673| lr 0.000010000 | time 1468.506
Target: daily_price_change | Layers 004| Heads 008| Epoch 001 | Train Loss 0.006752059 | Valid Loss 0.006044398| lr 0.000010000 | time 1345.531
Target: daily_price_change | Layers 004| Heads 008| Epoch 002 | Train Loss 0.006478110 | Valid Loss 0.006010874| lr 0.000010000 | time 1274.255
Target: daily_price_change | Layers 004| Heads 008| Epoch 003 | Train Loss 0.006327238 | Valid Loss 0.005980389| lr 0.000010000 | time 1251.308
Target: daily_price_change | Layers 004| Heads 008| Epoch 004 | Train Loss 0.006111719 | Valid Loss 0.005924343| lr 0.000010000 | time 1276.879
Target: daily_price_change | Layers 004| Heads 008| Epoch 005 | Train Loss 0.006013980 | Valid Loss 0.005951307| lr 0.000010000 | time 1293.462
Target: daily_price_change | Layers 004| Heads 008| Epoch 006 | Train Loss 0.005613258 | Valid Loss 0.006052323| lr 0.000010000 | time 1384.572
Target: daily_price_change | Layers 004| Heads 008| Epoch 007 | Train Loss 0.005392224 | Valid Loss 0.006120350| lr 0.000010000 | time 1290.176
Target: daily_price_change | Layers 004| Heads 008| Epoch 008 | Train Loss 0.005140193 | Valid Loss 0.006386975| lr 0.000010000 | time 1267.300
Target: daily_price_change | Layers 004| Heads 008| Epoch 009 | Train Loss 0.004746796 | Valid Loss 0.006656349| lr 0.000010000 | time 1275.344
