Target: daily_price_change | Layers 004| Heads 002| Epoch 000 | Train Loss 0.308764958 | Valid Loss 0.006290053| lr 0.000010000 | time 1300.187
Target: daily_price_change | Layers 004| Heads 002| Epoch 001 | Train Loss 0.006445763 | Valid Loss 0.006061400| lr 0.000010000 | time 1273.540
Target: daily_price_change | Layers 004| Heads 002| Epoch 002 | Train Loss 0.006415928 | Valid Loss 0.006060528| lr 0.000010000 | time 1276.311
Target: daily_price_change | Layers 004| Heads 002| Epoch 003 | Train Loss 0.007551988 | Valid Loss 0.006052780| lr 0.000010000 | time 1370.959
Target: daily_price_change | Layers 004| Heads 002| Epoch 004 | Train Loss 0.007145483 | Valid Loss 0.007922420| lr 0.000010000 | time 1532.757
Target: daily_price_change | Layers 004| Heads 002| Epoch 005 | Train Loss 0.011866990 | Valid Loss 0.006052053| lr 0.000010000 | time 1247.074
Target: daily_price_change | Layers 004| Heads 002| Epoch 006 | Train Loss 0.015340823 | Valid Loss 0.006137070| lr 0.000010000 | time 1106.856
Target: daily_price_change | Layers 004| Heads 002| Epoch 007 | Train Loss 0.011941186 | Valid Loss 0.006200226| lr 0.000010000 | time 1037.802
Target: daily_price_change | Layers 004| Heads 002| Epoch 008 | Train Loss 0.011604854 | Valid Loss 0.006383764| lr 0.000010000 | time 1048.358
Target: daily_price_change | Layers 004| Heads 002| Epoch 009 | Train Loss 0.016625296 | Valid Loss 0.007197324| lr 0.000010000 | time 1055.732
