Target: daily_price_change | Layers 004| Heads 002| Epoch 000 | Train Loss 0.417939995 | Valid Loss 0.006072482| lr 0.000009000 | time 1300.254
Target: daily_price_change | Layers 004| Heads 002| Epoch 001 | Train Loss 0.006535394 | Valid Loss 0.006039061| lr 0.000009000 | time 1273.531
Target: daily_price_change | Layers 004| Heads 002| Epoch 002 | Train Loss 0.006442145 | Valid Loss 0.006057096| lr 0.000009000 | time 1276.330
Target: daily_price_change | Layers 004| Heads 002| Epoch 003 | Train Loss 0.012487987 | Valid Loss 0.006057736| lr 0.000009000 | time 1371.055
Target: daily_price_change | Layers 004| Heads 002| Epoch 004 | Train Loss 0.008031999 | Valid Loss 0.006136222| lr 0.000009000 | time 1532.850
Target: daily_price_change | Layers 004| Heads 002| Epoch 005 | Train Loss 0.005734853 | Valid Loss 0.006497594| lr 0.000009000 | time 1247.069
Target: daily_price_change | Layers 004| Heads 002| Epoch 006 | Train Loss 0.005248423 | Valid Loss 0.007608696| lr 0.000009000 | time 1106.918
Target: daily_price_change | Layers 004| Heads 002| Epoch 007 | Train Loss 0.004659157 | Valid Loss 0.007612623| lr 0.000009000 | time 1037.802
Target: daily_price_change | Layers 004| Heads 002| Epoch 008 | Train Loss 0.004816807 | Valid Loss 0.007778659| lr 0.000009000 | time 1048.355
Target: daily_price_change | Layers 004| Heads 002| Epoch 009 | Train Loss 0.003463053 | Valid Loss 0.051787528| lr 0.000009000 | time 1055.735
