Target: daily_price_change | Layers 004| Heads 012| Epoch 000 | Train Loss 0.023046365 | Valid Loss 0.006051567| lr 0.000090000 | time 1023.196
Target: daily_price_change | Layers 004| Heads 012| Epoch 001 | Train Loss 0.006494101 | Valid Loss 0.006013939| lr 0.000090000 | time 830.668
Target: daily_price_change | Layers 004| Heads 012| Epoch 002 | Train Loss 0.006360561 | Valid Loss 0.005939182| lr 0.000090000 | time 829.929
Target: daily_price_change | Layers 004| Heads 012| Epoch 003 | Train Loss 0.006212598 | Valid Loss 0.005842145| lr 0.000090000 | time 944.260
Target: daily_price_change | Layers 004| Heads 012| Epoch 004 | Train Loss 0.010035326 | Valid Loss 0.006020556| lr 0.000090000 | time 1013.246
Target: daily_price_change | Layers 004| Heads 012| Epoch 005 | Train Loss 0.006054868 | Valid Loss 0.006080645| lr 0.000090000 | time 974.117
Target: daily_price_change | Layers 004| Heads 012| Epoch 006 | Train Loss 0.006200345 | Valid Loss 0.006314404| lr 0.000090000 | time 842.676
Target: daily_price_change | Layers 004| Heads 012| Epoch 007 | Train Loss 0.005704531 | Valid Loss 0.006393402| lr 0.000090000 | time 871.848
Target: daily_price_change | Layers 004| Heads 012| Epoch 008 | Train Loss 0.005530699 | Valid Loss 0.006371155| lr 0.000090000 | time 906.774
Target: daily_price_change | Layers 004| Heads 012| Epoch 009 | Train Loss 0.006095937 | Valid Loss 0.006999095| lr 0.000090000 | time 905.973
