Target: daily_price_change | Layers 004| Heads 008| Epoch 000 | Train Loss 0.060485537 | Valid Loss 0.006100124| lr 0.000009000 | time 1459.445
Target: daily_price_change | Layers 004| Heads 008| Epoch 001 | Train Loss 0.006668451 | Valid Loss 0.006030788| lr 0.000009000 | time 1431.791
Target: daily_price_change | Layers 004| Heads 008| Epoch 002 | Train Loss 0.006478327 | Valid Loss 0.006005151| lr 0.000009000 | time 1413.255
Target: daily_price_change | Layers 004| Heads 008| Epoch 003 | Train Loss 0.006361786 | Valid Loss 0.005979382| lr 0.000009000 | time 1431.217
Target: daily_price_change | Layers 004| Heads 008| Epoch 004 | Train Loss 0.006215540 | Valid Loss 0.006144509| lr 0.000009000 | time 1377.973
Target: daily_price_change | Layers 004| Heads 008| Epoch 005 | Train Loss 0.005976009 | Valid Loss 0.006065917| lr 0.000009000 | time 1703.684
Target: daily_price_change | Layers 004| Heads 008| Epoch 006 | Train Loss 0.005914849 | Valid Loss 0.006124799| lr 0.000009000 | time 1760.735
Target: daily_price_change | Layers 004| Heads 008| Epoch 007 | Train Loss 0.005762333 | Valid Loss 0.006120888| lr 0.000009000 | time 1516.528
Target: daily_price_change | Layers 004| Heads 008| Epoch 008 | Train Loss 0.005495506 | Valid Loss 0.006003208| lr 0.000009000 | time 1639.211
Target: daily_price_change | Layers 004| Heads 008| Epoch 009 | Train Loss 0.005474368 | Valid Loss 0.006292116| lr 0.000009000 | time 1572.976
