Target: logvol | Layers 004| Heads 004| Epoch 000 | Train Loss 0.501403945 | Valid Loss 0.175838013| lr 0.000100000 | time 225.784
Target: logvol | Layers 004| Heads 004| Epoch 001 | Train Loss 0.297401364 | Valid Loss 0.165715467| lr 0.000100000 | time 224.284
Target: logvol | Layers 004| Heads 004| Epoch 002 | Train Loss 0.246736151 | Valid Loss 0.144754776| lr 0.000100000 | time 223.527
Target: logvol | Layers 004| Heads 004| Epoch 003 | Train Loss 9.769773828 | Valid Loss 0.139590190| lr 0.000100000 | time 223.927
Target: logvol | Layers 004| Heads 004| Epoch 004 | Train Loss 0.206038527 | Valid Loss 0.154420036| lr 0.000100000 | time 224.836
Target: logvol | Layers 004| Heads 004| Epoch 005 | Train Loss 0.982936927 | Valid Loss 0.143509311| lr 0.000100000 | time 217.764
Target: logvol | Layers 004| Heads 004| Epoch 006 | Train Loss 0.434021983 | Valid Loss 55.888592112| lr 0.000100000 | time 218.110
Target: logvol | Layers 004| Heads 004| Epoch 007 | Train Loss 7.356462266 | Valid Loss 0.328659845| lr 0.000100000 | time 221.491
Target: logvol | Layers 004| Heads 004| Epoch 008 | Train Loss 14.202820674 | Valid Loss 0.171805664| lr 0.000100000 | time 222.255
Target: logvol | Layers 004| Heads 004| Epoch 009 | Train Loss 0.185230150 | Valid Loss 0.173557428| lr 0.000100000 | time 219.908
Target: logvol | Layers 004| Heads 004| Epoch 010 | Train Loss 0.484029388 | Valid Loss 0.144272039| lr 0.000100000 | time 230.135
Target: logvol | Layers 004| Heads 004| Epoch 011 | Train Loss 0.766231817 | Valid Loss 0.226447794| lr 0.000100000 | time 210.176
Target: logvol | Layers 004| Heads 004| Epoch 012 | Train Loss 1.062547290 | Valid Loss 1.450647840| lr 0.000100000 | time 208.577
Target: logvol | Layers 004| Heads 004| Epoch 013 | Train Loss 10.598304763 | Valid Loss 0.159512282| lr 0.000100000 | time 207.124
Target: logvol | Layers 004| Heads 004| Epoch 014 | Train Loss 30.260396594 | Valid Loss 0.140273155| lr 0.000100000 | time 209.777
