Target: logvol | Towers 004| Heads 001| Epoch 000 | Train Loss 0.768458685 | Valid Loss 0.286927214| lr 0.000200000 | time 1962.957
Target: logvol | Towers 004| Heads 001| Epoch 001 | Train Loss 0.183374625 | Valid Loss 0.268198266| lr 0.000200000 | time 1961.280
Target: logvol | Towers 004| Heads 001| Epoch 002 | Train Loss 0.141814427 | Valid Loss 0.235869731| lr 0.000200000 | time 1960.097
Target: logvol | Towers 004| Heads 001| Epoch 003 | Train Loss 0.139066453 | Valid Loss 0.308179969| lr 0.000200000 | time 1952.465
Target: logvol | Towers 004| Heads 001| Epoch 004 | Train Loss 0.124843587 | Valid Loss 0.167144186| lr 0.000200000 | time 1934.125
Target: logvol | Towers 004| Heads 001| Epoch 005 | Train Loss 0.130990325 | Valid Loss 0.165844859| lr 0.000200000 | time 1939.812
Target: logvol | Towers 004| Heads 001| Epoch 006 | Train Loss 0.084785675 | Valid Loss 0.130382686| lr 0.000200000 | time 1926.156
Target: logvol | Towers 004| Heads 001| Epoch 007 | Train Loss 3.237305787 | Valid Loss 0.130648520| lr 0.000200000 | time 1929.217
Target: logvol | Towers 004| Heads 001| Epoch 008 | Train Loss 0.127653249 | Valid Loss 0.115360462| lr 0.000200000 | time 1935.180
Target: logvol | Towers 004| Heads 001| Epoch 009 | Train Loss 0.078383481 | Valid Loss 0.111986605| lr 0.000200000 | time 1925.664
Target: logvol | Towers 004| Heads 001| Epoch 010 | Train Loss 0.093989973 | Valid Loss 0.110005462| lr 0.000200000 | time 1962.401
Target: logvol | Towers 004| Heads 001| Epoch 011 | Train Loss 0.076449130 | Valid Loss 0.108460340| lr 0.000200000 | time 1967.633
Target: logvol | Towers 004| Heads 001| Epoch 012 | Train Loss 0.077039209 | Valid Loss 0.108159227| lr 0.000200000 | time 1959.721
Target: logvol | Towers 004| Heads 001| Epoch 013 | Train Loss 0.076978065 | Valid Loss 0.107743844| lr 0.000200000 | time 1967.463
Target: logvol | Towers 004| Heads 001| Epoch 014 | Train Loss 0.074569387 | Valid Loss 0.107539762| lr 0.000200000 | time 1956.404
