Target: logvol | Layers 004| Heads 002| Epoch 000 | Train Loss 8.350012118 | Valid Loss 1.921367000| lr 0.000500000 | time 245.311
Target: logvol | Layers 004| Heads 002| Epoch 001 | Train Loss 3.706610805 | Valid Loss 0.109707308| lr 0.000500000 | time 255.125
Target: logvol | Layers 004| Heads 002| Epoch 002 | Train Loss 8.734299278 | Valid Loss 319.424689774| lr 0.000500000 | time 252.541
Target: logvol | Layers 004| Heads 002| Epoch 003 | Train Loss 544.231888017 | Valid Loss 0.227723278| lr 0.000500000 | time 251.828
Target: logvol | Layers 004| Heads 002| Epoch 004 | Train Loss 11.448005808 | Valid Loss 0.101102757| lr 0.000500000 | time 248.258
Target: logvol | Layers 004| Heads 002| Epoch 005 | Train Loss 2.004637117 | Valid Loss 0.099528207| lr 0.000500000 | time 258.844
Target: logvol | Layers 004| Heads 002| Epoch 006 | Train Loss 0.089987927 | Valid Loss 0.224298919| lr 0.000500000 | time 251.321
Target: logvol | Layers 004| Heads 002| Epoch 007 | Train Loss 0.087005532 | Valid Loss 0.098697530| lr 0.000500000 | time 242.488
Target: logvol | Layers 004| Heads 002| Epoch 008 | Train Loss 0.089833637 | Valid Loss 0.098542532| lr 0.000500000 | time 237.100
Target: logvol | Layers 004| Heads 002| Epoch 009 | Train Loss 0.087171594 | Valid Loss 0.099089807| lr 0.000500000 | time 235.350
Target: logvol | Layers 004| Heads 002| Epoch 010 | Train Loss 0.089067396 | Valid Loss 0.095366000| lr 0.000500000 | time 244.084
Target: logvol | Layers 004| Heads 002| Epoch 011 | Train Loss 0.088697626 | Valid Loss 0.095380361| lr 0.000500000 | time 240.185
Target: logvol | Layers 004| Heads 002| Epoch 012 | Train Loss 0.088020935 | Valid Loss 0.098073307| lr 0.000500000 | time 244.375
Target: logvol | Layers 004| Heads 002| Epoch 013 | Train Loss 0.087322657 | Valid Loss 0.172934294| lr 0.000500000 | time 239.305
Target: logvol | Layers 004| Heads 002| Epoch 014 | Train Loss 0.087572043 | Valid Loss 0.102642606| lr 0.000500000 | time 238.766
