Target: logvol | Layers 004| Heads 002| Epoch 000 | Train Loss 680.002558972 | Valid Loss 0.099079780| lr 0.001000000 | time 252.826
Target: logvol | Layers 004| Heads 002| Epoch 001 | Train Loss 4417.773866013 | Valid Loss 0.103633896| lr 0.001000000 | time 244.549
Target: logvol | Layers 004| Heads 002| Epoch 002 | Train Loss 0.214948538 | Valid Loss 0.114778529| lr 0.001000000 | time 244.756
Target: logvol | Layers 004| Heads 002| Epoch 003 | Train Loss 0.145227675 | Valid Loss 0.556324567| lr 0.001000000 | time 247.748
Target: logvol | Layers 004| Heads 002| Epoch 004 | Train Loss 3876.237131542 | Valid Loss 0.126162482| lr 0.001000000 | time 246.134
Target: logvol | Layers 004| Heads 002| Epoch 005 | Train Loss 60.921002270 | Valid Loss 0.097536135| lr 0.001000000 | time 241.837
Target: logvol | Layers 004| Heads 002| Epoch 006 | Train Loss 0.147051584 | Valid Loss 0.096026678| lr 0.001000000 | time 236.729
Target: logvol | Layers 004| Heads 002| Epoch 007 | Train Loss 0.131990557 | Valid Loss 0.148224278| lr 0.001000000 | time 242.548
Target: logvol | Layers 004| Heads 002| Epoch 008 | Train Loss 0.184791700 | Valid Loss 0.097132584| lr 0.001000000 | time 238.799
Target: logvol | Layers 004| Heads 002| Epoch 009 | Train Loss 0.130140893 | Valid Loss 0.101508731| lr 0.001000000 | time 242.298
Target: logvol | Layers 004| Heads 002| Epoch 010 | Train Loss 0.120915537 | Valid Loss 0.099179125| lr 0.001000000 | time 244.697
Target: logvol | Layers 004| Heads 002| Epoch 011 | Train Loss 0.163653468 | Valid Loss 0.105539675| lr 0.001000000 | time 243.473
Target: logvol | Layers 004| Heads 002| Epoch 012 | Train Loss 0.122550165 | Valid Loss 0.118443504| lr 0.001000000 | time 242.812
Target: logvol | Layers 004| Heads 002| Epoch 013 | Train Loss 0.119355300 | Valid Loss 0.926750150| lr 0.001000000 | time 244.396
Target: logvol | Layers 004| Heads 002| Epoch 014 | Train Loss 0.138279453 | Valid Loss 0.174470193| lr 0.001000000 | time 300.820
